-0.28571 , 0.70000 , 11
-0.28571 , 0.71000 , 10
-0.28571 , 0.72000 , 10
-0.28571 , 0.73000 , 10
-0.28571 , 0.74000 , 10
-0.28571 , 0.75000 , 10
-0.28571 , 0.76000 , 10
-0.28571 , 0.77000 , 9
-0.28571 , 0.78000 , 9
-0.28571 , 0.79000 , 9
-0.28571 , 0.80000 , 9
-0.28571 , 0.81000 , 9
-0.28571 , 0.82000 , 10
-0.28571 , 0.83000 , 13
-0.28571 , 0.84000 , 18
-0.28571 , 0.85000 , 19
-0.28571 , 0.86000 , 10
-0.28571 , 0.87000 , 8
-0.28571 , 0.88000 , 8
-0.28571 , 0.89000 , 7
-0.28571 , 0.90000 , 7
-0.28571 , 0.91000 , 6
-0.28571 , 0.92000 , 6
-0.28571 , 0.93000 , 6
-0.28571 , 0.94000 , 6
-0.28571 , 0.95000 , 5
-0.28571 , 0.96000 , 5
-0.28571 , 0.97000 , 5
-0.28571 , 0.98000 , 5
-0.28571 , 0.99000 , 5
-0.27571 , -1.00000 , 5
-0.27571 , -0.99000 , 5
-0.27571 , -0.98000 , 5
-0.27571 , -0.97000 , 5
-0.27571 , -0.96000 , 6
-0.27571 , -0.95000 , 6
-0.27571 , -0.94000 , 6
-0.27571 , -0.93000 , 6
-0.27571 , -0.92000 , 6
-0.27571 , -0.91000 , 7
-0.27571 , -0.90000 , 7
-0.27571 , -0.89000 , 7
-0.27571 , -0.88000 , 8
-0.27571 , -0.87000 , 9
-0.27571 , -0.86000 , 10
-0.27571 , -0.85000 , 13
-0.27571 , -0.84000 , 22
-0.27571 , -0.83000 , 13
-0.27571 , -0.82000 , 11
-0.27571 , -0.81000 , 10
-0.27571 , -0.80000 , 10
-0.27571 , -0.79000 , 10
-0.27571 , -0.78000 , 10
-0.27571 , -0.77000 , 11
-0.27571 , -0.76000 , 24
-0.27571 , -0.75000 , 14
-0.27571 , -0.74000 , 11
-0.27571 , -0.73000 , 11
-0.27571 , -0.72000 , 11
-0.27571 , -0.71000 , 11
-0.27571 , -0.70000 , 11
-0.27571 , -0.69000 , 12
-0.27571 , -0.68000 , 12
-0.27571 , -0.67000 , 14
-0.27571 , -0.66000 , 16
-0.27571 , -0.65000 , 21
-0.27571 , -0.64000 , 182
-0.27571 , -0.63000 , 700
-0.27571 , -0.62000 , 700
-0.27571 , -0.61000 , 700
-0.27571 , -0.60000 , 700
-0.27571 , -0.59000 , 700
-0.27571 , -0.58000 , 700
-0.27571 , -0.57000 , 700
-0.27571 , -0.56000 , 700
-0.27571 , -0.55000 , 700
-0.27571 , -0.54000 , 700
-0.27571 , -0.53000 , 700
-0.27571 , -0.52000 , 700
-0.27571 , -0.51000 , 700
-0.27571 , -0.50000 , 700
-0.27571 , -0.49000 , 700
-0.27571 , -0.48000 , 700
-0.27571 , -0.47000 , 700
-0.27571 , -0.46000 , 700
-0.27571 , -0.45000 , 700
-0.27571 , -0.44000 , 700
-0.27571 , -0.43000 , 700
-0.27571 , -0.42000 , 700
-0.27571 , -0.41000 , 700
-0.27571 , -0.40000 , 700
-0.27571 , -0.39000 , 700
-0.27571 , -0.38000 , 700
-0.27571 , -0.37000 , 700
-0.27571 , -0.36000 , 700
-0.27571 , -0.35000 , 700
-0.27571 , -0.34000 , 700
-0.27571 , -0.33000 , 700
-0.27571 , -0.32000 , 700
-0.27571 , -0.31000 , 700
-0.27571 , -0.30000 , 700
-0.27571 , -0.29000 , 700
-0.27571 , -0.28000 , 700
-0.27571 , -0.27000 , 700
-0.27571 , -0.26000 , 700
-0.27571 , -0.25000 , 700
-0.27571 , -0.24000 , 700
-0.27571 , -0.23000 , 700
-0.27571 , -0.22000 , 700
-0.27571 , -0.21000 , 700
-0.27571 , -0.20000 , 700
-0.27571 , -0.19000 , 700
-0.27571 , -0.18000 , 700
-0.27571 , -0.17000 , 700
-0.27571 , -0.16000 , 700
-0.27571 , -0.15000 , 700
-0.27571 , -0.14000 , 700
-0.27571 , -0.13000 , 700
-0.27571 , -0.12000 , 700
-0.27571 , -0.11000 , 700
-0.27571 , -0.10000 , 700
-0.27571 , -0.09000 , 700
-0.27571 , -0.08000 , 700
-0.27571 , -0.07000 , 700
-0.27571 , -0.06000 , 700
-0.27571 , -0.05000 , 700
-0.27571 , -0.04000 , 700
-0.27571 , -0.03000 , 700
-0.27571 , -0.02000 , 700
-0.27571 , -0.01000 , 700
-0.27571 , 0.00000 , 700
-0.27571 , 0.01000 , 700
-0.27571 , 0.02000 , 700
-0.27571 , 0.03000 , 700
-0.27571 , 0.04000 , 700
-0.27571 , 0.05000 , 700
-0.27571 , 0.06000 , 700
-0.27571 , 0.07000 , 700
-0.27571 , 0.08000 , 700
-0.27571 , 0.09000 , 700
-0.27571 , 0.10000 , 700
-0.27571 , 0.11000 , 700
-0.27571 , 0.12000 , 700
-0.27571 , 0.13000 , 700
-0.27571 , 0.14000 , 700
-0.27571 , 0.15000 , 700
-0.27571 , 0.16000 , 700
-0.27571 , 0.17000 , 700
-0.27571 , 0.18000 , 700
-0.27571 , 0.19000 , 700
-0.27571 , 0.20000 , 700
-0.27571 , 0.21000 , 700
-0.27571 , 0.22000 , 700
-0.27571 , 0.23000 , 700
-0.27571 , 0.24000 , 700
-0.27571 , 0.25000 , 700
-0.27571 , 0.26000 , 700
-0.27571 , 0.27000 , 700
-0.27571 , 0.28000 , 700
-0.27571 , 0.29000 , 700
-0.27571 , 0.30000 , 700
-0.27571 , 0.31000 , 700
-0.27571 , 0.32000 , 700
-0.27571 , 0.33000 , 700
-0.27571 , 0.34000 , 700
-0.27571 , 0.35000 , 700
-0.27571 , 0.36000 , 700
-0.27571 , 0.37000 , 700
-0.27571 , 0.38000 , 700
-0.27571 , 0.39000 , 700
-0.27571 , 0.40000 , 700
-0.27571 , 0.41000 , 700
-0.27571 , 0.42000 , 700
-0.27571 , 0.43000 , 700
-0.27571 , 0.44000 , 700
-0.27571 , 0.45000 , 700
-0.27571 , 0.46000 , 700
-0.27571 , 0.47000 , 700
-0.27571 , 0.48000 , 700
-0.27571 , 0.49000 , 700
-0.27571 , 0.50000 , 700
-0.27571 , 0.51000 , 700
-0.27571 , 0.52000 , 700
-0.27571 , 0.53000 , 700
-0.27571 , 0.54000 , 700
-0.27571 , 0.55000 , 700
-0.27571 , 0.56000 , 700
-0.27571 , 0.57000 , 700
-0.27571 , 0.58000 , 700
-0.27571 , 0.59000 , 700
-0.27571 , 0.60000 , 700
-0.27571 , 0.61000 , 700
-0.27571 , 0.62000 , 700
-0.27571 , 0.63000 , 700
-0.27571 , 0.64000 , 182
-0.27571 , 0.65000 , 21
-0.27571 , 0.66000 , 16
-0.27571 , 0.67000 , 14
-0.27571 , 0.68000 , 12
-0.27571 , 0.69000 , 12
-0.27571 , 0.70000 , 11
-0.27571 , 0.71000 , 11
-0.27571 , 0.72000 , 11
-0.27571 , 0.73000 , 11
-0.27571 , 0.74000 , 11
-0.27571 , 0.75000 , 14
-0.27571 , 0.76000 , 24
-0.27571 , 0.77000 , 11
-0.27571 , 0.78000 , 10
-0.27571 , 0.79000 , 10
-0.27571 , 0.80000 , 10
-0.27571 , 0.81000 , 10
-0.27571 , 0.82000 , 11
-0.27571 , 0.83000 , 13
-0.27571 , 0.84000 , 22
-0.27571 , 0.85000 , 13
-0.27571 , 0.86000 , 10
-0.27571 , 0.87000 , 9
-0.27571 , 0.88000 , 8
-0.27571 , 0.89000 , 7
-0.27571 , 0.90000 , 7
-0.27571 , 0.91000 , 7
-0.27571 , 0.92000 , 6
-0.27571 , 0.93000 , 6
-0.27571 , 0.94000 , 6
-0.27571 , 0.95000 , 6
-0.27571 , 0.96000 , 6
-0.27571 , 0.97000 , 5
-0.27571 , 0.98000 , 5
-0.27571 , 0.99000 , 5
-0.26571 , -1.00000 , 5
-0.26571 , -0.99000 , 6
-0.26571 , -0.98000 , 6
-0.26571 , -0.97000 , 6
-0.26571 , -0.96000 , 6
-0.26571 , -0.95000 , 6
-0.26571 , -0.94000 , 6
-0.26571 , -0.93000 , 7
-0.26571 , -0.92000 , 7
-0.26571 , -0.91000 , 7
-0.26571 , -0.90000 , 7
-0.26571 , -0.89000 , 8
-0.26571 , -0.88000 , 9
-0.26571 , -0.87000 , 9
-0.26571 , -0.86000 , 12
-0.26571 , -0.85000 , 28
-0.26571 , -0.84000 , 17
-0.26571 , -0.83000 , 13
-0.26571 , -0.82000 , 12
-0.26571 , -0.81000 , 11
-0.26571 , -0.80000 , 11
-0.26571 , -0.79000 , 11
-0.26571 , -0.78000 , 24
-0.26571 , -0.77000 , 14
-0.26571 , -0.76000 , 22
-0.26571 , -0.75000 , 23
-0.26571 , -0.74000 , 12
-0.26571 , -0.73000 , 12
-0.26571 , -0.72000 , 11
-0.26571 , -0.71000 , 11
-0.26571 , -0.70000 , 12
-0.26571 , -0.69000 , 12
-0.26571 , -0.68000 , 13
-0.26571 , -0.67000 , 14
-0.26571 , -0.66000 , 21
-0.26571 , -0.65000 , 201
-0.26571 , -0.64000 , 270
-0.26571 , -0.63000 , 700
-0.26571 , -0.62000 , 700
-0.26571 , -0.61000 , 700
-0.26571 , -0.60000 , 700
-0.26571 , -0.59000 , 700
-0.26571 , -0.58000 , 700
-0.26571 , -0.57000 , 700
-0.26571 , -0.56000 , 700
-0.26571 , -0.55000 , 700
-0.26571 , -0.54000 , 700
-0.26571 , -0.53000 , 700
-0.26571 , -0.52000 , 700
-0.26571 , -0.51000 , 700
-0.26571 , -0.50000 , 700
-0.26571 , -0.49000 , 700
-0.26571 , -0.48000 , 700
-0.26571 , -0.47000 , 700
-0.26571 , -0.46000 , 700
-0.26571 , -0.45000 , 700
-0.26571 , -0.44000 , 700
-0.26571 , -0.43000 , 700
-0.26571 , -0.42000 , 700
-0.26571 , -0.41000 , 700
-0.26571 , -0.40000 , 700
-0.26571 , -0.39000 , 700
-0.26571 , -0.38000 , 700
-0.26571 , -0.37000 , 700
-0.26571 , -0.36000 , 700
-0.26571 , -0.35000 , 700
-0.26571 , -0.34000 , 700
-0.26571 , -0.33000 , 700
-0.26571 , -0.32000 , 700
-0.26571 , -0.31000 , 700
-0.26571 , -0.30000 , 700
-0.26571 , -0.29000 , 700
-0.26571 , -0.28000 , 700
-0.26571 , -0.27000 , 700
-0.26571 , -0.26000 , 700
-0.26571 , -0.25000 , 700
-0.26571 , -0.24000 , 700
-0.26571 , -0.23000 , 700
-0.26571 , -0.22000 , 700
-0.26571 , -0.21000 , 700
-0.26571 , -0.20000 , 700
-0.26571 , -0.19000 , 700
-0.26571 , -0.18000 , 700
-0.26571 , -0.17000 , 700
-0.26571 , -0.16000 , 700
-0.26571 , -0.15000 , 700
-0.26571 , -0.14000 , 700
-0.26571 , -0.13000 , 700
-0.26571 , -0.12000 , 700
-0.26571 , -0.11000 , 700
-0.26571 , -0.10000 , 700
-0.26571 , -0.09000 , 700
-0.26571 , -0.08000 , 700
-0.26571 , -0.07000 , 700
-0.26571 , -0.06000 , 700
-0.26571 , -0.05000 , 700
-0.26571 , -0.04000 , 700
-0.26571 , -0.03000 , 700
-0.26571 , -0.02000 , 700
-0.26571 , -0.01000 , 700
-0.26571 , 0.00000 , 700
-0.26571 , 0.01000 , 700
-0.26571 , 0.02000 , 700
-0.26571 , 0.03000 , 700
-0.26571 , 0.04000 , 700
-0.26571 , 0.05000 , 700
-0.26571 , 0.06000 , 700
-0.26571 , 0.07000 , 700
-0.26571 , 0.08000 , 700
-0.26571 , 0.09000 , 700
-0.26571 , 0.10000 , 700
-0.26571 , 0.11000 , 700
-0.26571 , 0.12000 , 700
-0.26571 , 0.13000 , 700
-0.26571 , 0.14000 , 700
-0.26571 , 0.15000 , 700
-0.26571 , 0.16000 , 700
-0.26571 , 0.17000 , 700
-0.26571 , 0.18000 , 700
-0.26571 , 0.19000 , 700
-0.26571 , 0.20000 , 700
-0.26571 , 0.21000 , 700
-0.26571 , 0.22000 , 700
-0.26571 , 0.23000 , 700
-0.26571 , 0.24000 , 700
-0.26571 , 0.25000 , 700
-0.26571 , 0.26000 , 700
-0.26571 , 0.27000 , 700
-0.26571 , 0.28000 , 700
-0.26571 , 0.29000 , 700
-0.26571 , 0.30000 , 700
-0.26571 , 0.31000 , 700
-0.26571 , 0.32000 , 700
-0.26571 , 0.33000 , 700
-0.26571 , 0.34000 , 700
-0.26571 , 0.35000 , 700
-0.26571 , 0.36000 , 700
-0.26571 , 0.37000 , 700
-0.26571 , 0.38000 , 700
-0.26571 , 0.39000 , 700
-0.26571 , 0.40000 , 700
-0.26571 , 0.41000 , 700
-0.26571 , 0.42000 , 700
-0.26571 , 0.43000 , 700
-0.26571 , 0.44000 , 700
-0.26571 , 0.45000 , 700
-0.26571 , 0.46000 , 700
-0.26571 , 0.47000 , 700
-0.26571 , 0.48000 , 700
-0.26571 , 0.49000 , 700
-0.26571 , 0.50000 , 700
-0.26571 , 0.51000 , 700
-0.26571 , 0.52000 , 700
-0.26571 , 0.53000 , 700
-0.26571 , 0.54000 , 700
-0.26571 , 0.55000 , 700
-0.26571 , 0.56000 , 700
-0.26571 , 0.57000 , 700
-0.26571 , 0.58000 , 700
-0.26571 , 0.59000 , 700
-0.26571 , 0.60000 , 700
-0.26571 , 0.61000 , 700
-0.26571 , 0.62000 , 700
-0.26571 , 0.63000 , 700
-0.26571 , 0.64000 , 270
-0.26571 , 0.65000 , 201
-0.26571 , 0.66000 , 21
-0.26571 , 0.67000 , 14
-0.26571 , 0.68000 , 13
-0.26571 , 0.69000 , 12
-0.26571 , 0.70000 , 12
-0.26571 , 0.71000 , 11
-0.26571 , 0.72000 , 11
-0.26571 , 0.73000 , 12
-0.26571 , 0.74000 , 12
-0.26571 , 0.75000 , 23
-0.26571 , 0.76000 , 22
-0.26571 , 0.77000 , 14
-0.26571 , 0.78000 , 24
-0.26571 , 0.79000 , 11
-0.26571 , 0.80000 , 11
-0.26571 , 0.81000 , 11
-0.26571 , 0.82000 , 12
-0.26571 , 0.83000 , 13
-0.26571 , 0.84000 , 17
-0.26571 , 0.85000 , 28
-0.26571 , 0.86000 , 12
-0.26571 , 0.87000 , 9
-0.26571 , 0.88000 , 9
-0.26571 , 0.89000 , 8
-0.26571 , 0.90000 , 7
-0.26571 , 0.91000 , 7
-0.26571 , 0.92000 , 7
-0.26571 , 0.93000 , 7
-0.26571 , 0.94000 , 6
-0.26571 , 0.95000 , 6
-0.26571 , 0.96000 , 6
-0.26571 , 0.97000 , 6
-0.26571 , 0.98000 , 6
-0.26571 , 0.99000 , 6
-0.25571 , -1.00000 , 6
-0.25571 , -0.99000 , 6
-0.25571 , -0.98000 , 6
-0.25571 , -0.97000 , 6
-0.25571 , -0.96000 , 6
-0.25571 , -0.95000 , 6
-0.25571 , -0.94000 , 7
-0.25571 , -0.93000 , 7
-0.25571 , -0.92000 , 7
-0.25571 , -0.91000 , 7
-0.25571 , -0.90000 , 7
-0.25571 , -0.89000 , 8
-0.25571 , -0.88000 , 10
-0.25571 , -0.87000 , 10
-0.25571 , -0.86000 , 12
-0.25571 , -0.85000 , 51
-0.25571 , -0.84000 , 16
-0.25571 , -0.83000 , 14
-0.25571 , -0.82000 , 13
-0.25571 , -0.81000 , 13
-0.25571 , -0.80000 , 12
-0.25571 , -0.79000 , 13
-0.25571 , -0.78000 , 43
-0.25571 , -0.77000 , 59
-0.25571 , -0.76000 , 21
-0.25571 , -0.75000 , 16
-0.25571 , -0.74000 , 14
-0.25571 , -0.73000 , 13
-0.25571 , -0.72000 , 13
-0.25571 , -0.71000 , 13
-0.25571 , -0.70000 , 13
-0.25571 , -0.69000 , 13
-0.25571 , -0.68000 , 13
-0.25571 , -0.67000 , 15
-0.25571 , -0.66000 , 29
-0.25571 , -0.65000 , 59
-0.25571 , -0.64000 , 700
-0.25571 , -0.63000 , 700
-0.25571 , -0.62000 , 700
-0.25571 , -0.61000 , 700
-0.25571 , -0.60000 , 700
-0.25571 , -0.59000 , 700
-0.25571 , -0.58000 , 700
-0.25571 , -0.57000 , 700
-0.25571 , -0.56000 , 700
-0.25571 , -0.55000 , 700
-0.25571 , -0.54000 , 700
-0.25571 , -0.53000 , 700
-0.25571 , -0.52000 , 700
-0.25571 , -0.51000 , 700
-0.25571 , -0.50000 , 700
-0.25571 , -0.49000 , 700
-0.25571 , -0.48000 , 700
-0.25571 , -0.47000 , 700
-0.25571 , -0.46000 , 700
-0.25571 , -0.45000 , 700
-0.25571 , -0.44000 , 700
-0.25571 , -0.43000 , 700
-0.25571 , -0.42000 , 700
-0.25571 , -0.41000 , 700
-0.25571 , -0.40000 , 700
-0.25571 , -0.39000 , 700
-0.25571 , -0.38000 , 700
-0.25571 , -0.37000 , 700
-0.25571 , -0.36000 , 700
-0.25571 , -0.35000 , 700
-0.25571 , -0.34000 , 700
-0.25571 , -0.33000 , 700
-0.25571 , -0.32000 , 700
-0.25571 , -0.31000 , 700
-0.25571 , -0.30000 , 700
-0.25571 , -0.29000 , 700
-0.25571 , -0.28000 , 700
-0.25571 , -0.27000 , 700
-0.25571 , -0.26000 , 700
-0.25571 , -0.25000 , 700
-0.25571 , -0.24000 , 700
-0.25571 , -0.23000 , 700
-0.25571 , -0.22000 , 700
-0.25571 , -0.21000 , 700
-0.25571 , -0.20000 , 700
-0.25571 , -0.19000 , 700
-0.25571 , -0.18000 , 700
-0.25571 , -0.17000 , 700
-0.25571 , -0.16000 , 700
-0.25571 , -0.15000 , 700
-0.25571 , -0.14000 , 700
-0.25571 , -0.13000 , 700
-0.25571 , -0.12000 , 700
-0.25571 , -0.11000 , 700
-0.25571 , -0.10000 , 700
-0.25571 , -0.09000 , 700
-0.25571 , -0.08000 , 700
-0.25571 , -0.07000 , 700
-0.25571 , -0.06000 , 700
-0.25571 , -0.05000 , 700
-0.25571 , -0.04000 , 700
-0.25571 , -0.03000 , 700
-0.25571 , -0.02000 , 700
-0.25571 , -0.01000 , 700
-0.25571 , 0.00000 , 700
-0.25571 , 0.01000 , 700
-0.25571 , 0.02000 , 700
-0.25571 , 0.03000 , 700
-0.25571 , 0.04000 , 700
-0.25571 , 0.05000 , 700
-0.25571 , 0.06000 , 700
-0.25571 , 0.07000 , 700
-0.25571 , 0.08000 , 700
-0.25571 , 0.09000 , 700
-0.25571 , 0.10000 , 700
-0.25571 , 0.11000 , 700
-0.25571 , 0.12000 , 700
-0.25571 , 0.13000 , 700
-0.25571 , 0.14000 , 700
-0.25571 , 0.15000 , 700
-0.25571 , 0.16000 , 700
-0.25571 , 0.17000 , 700
-0.25571 , 0.18000 , 700
-0.25571 , 0.19000 , 700
-0.25571 , 0.20000 , 700
-0.25571 , 0.21000 , 700
-0.25571 , 0.22000 , 700
-0.25571 , 0.23000 , 700
-0.25571 , 0.24000 , 700
-0.25571 , 0.25000 , 700
-0.25571 , 0.26000 , 700
-0.25571 , 0.27000 , 700
-0.25571 , 0.28000 , 700
-0.25571 , 0.29000 , 700
-0.25571 , 0.30000 , 700
-0.25571 , 0.31000 , 700
-0.25571 , 0.32000 , 700
-0.25571 , 0.33000 , 700
-0.25571 , 0.34000 , 700
-0.25571 , 0.35000 , 700
-0.25571 , 0.36000 , 700
-0.25571 , 0.37000 , 700
-0.25571 , 0.38000 , 700
-0.25571 , 0.39000 , 700
-0.25571 , 0.40000 , 700
-0.25571 , 0.41000 , 700
-0.25571 , 0.42000 , 700
-0.25571 , 0.43000 , 700
-0.25571 , 0.44000 , 700
-0.25571 , 0.45000 , 700
-0.25571 , 0.46000 , 700
-0.25571 , 0.47000 , 700
-0.25571 , 0.48000 , 700
-0.25571 , 0.49000 , 700
-0.25571 , 0.50000 , 700
-0.25571 , 0.51000 , 700
-0.25571 , 0.52000 , 700
-0.25571 , 0.53000 , 700
-0.25571 , 0.54000 , 700
-0.25571 , 0.55000 , 700
-0.25571 , 0.56000 , 700
-0.25571 , 0.57000 , 700
-0.25571 , 0.58000 , 700
-0.25571 , 0.59000 , 700
-0.25571 , 0.60000 , 700
-0.25571 , 0.61000 , 700
-0.25571 , 0.62000 , 700
-0.25571 , 0.63000 , 700
-0.25571 , 0.64000 , 700
-0.25571 , 0.65000 , 59
-0.25571 , 0.66000 , 29
-0.25571 , 0.67000 , 15
-0.25571 , 0.68000 , 13
-0.25571 , 0.69000 , 13
-0.25571 , 0.70000 , 13
-0.25571 , 0.71000 , 13
-0.25571 , 0.72000 , 13
-0.25571 , 0.73000 , 13
-0.25571 , 0.74000 , 14
-0.25571 , 0.75000 , 16
-0.25571 , 0.76000 , 21
-0.25571 , 0.77000 , 59
-0.25571 , 0.78000 , 43
-0.25571 , 0.79000 , 13
-0.25571 , 0.80000 , 12
-0.25571 , 0.81000 , 13
-0.25571 , 0.82000 , 13
-0.25571 , 0.83000 , 14
-0.25571 , 0.84000 , 16
-0.25571 , 0.85000 , 51
-0.25571 , 0.86000 , 12
-0.25571 , 0.87000 , 10
-0.25571 , 0.88000 , 10
-0.25571 , 0.89000 , 8
-0.25571 , 0.90000 , 7
-0.25571 , 0.91000 , 7
-0.25571 , 0.92000 , 7
-0.25571 , 0.93000 , 7
-0.25571 , 0.94000 , 7
-0.25571 , 0.95000 , 6
-0.25571 , 0.96000 , 6
-0.25571 , 0.97000 , 6
-0.25571 , 0.98000 , 6
-0.25571 , 0.99000 , 6
-0.24571 , -1.00000 , 6
-0.24571 , -0.99000 , 6
-0.24571 , -0.98000 , 6
-0.24571 , -0.97000 , 6
-0.24571 , -0.96000 , 6
-0.24571 , -0.95000 , 7
-0.24571 , -0.94000 , 7
-0.24571 , -0.93000 , 7
-0.24571 , -0.92000 , 7
-0.24571 , -0.91000 , 7
-0.24571 , -0.90000 , 8
-0.24571 , -0.89000 , 10
-0.24571 , -0.88000 , 18
-0.24571 , -0.87000 , 15
-0.24571 , -0.86000 , 14
-0.24571 , -0.85000 , 30
-0.24571 , -0.84000 , 19
-0.24571 , -0.83000 , 45
-0.24571 , -0.82000 , 18
-0.24571 , -0.81000 , 21
-0.24571 , -0.80000 , 14
-0.24571 , -0.79000 , 15
-0.24571 , -0.78000 , 17
